student,coursecode,ratings
23,MGMT3046,2.5
170,BIOT3114,3.1
8,SOWK2001,3.7
25,HIST3003,2.6
147,ECON2000,1
29,CHEM3213,4.9
130,MDIA1005,2.6
164,MATH3155,4.9
126,FREN3118,3.4
165,CHEM2402,1.8
126,MT2021,1.4
128,ECON3069,3.8
2,ECON2009,4
104,LING2301,2.1
60,ECON3069,1.9
41,MATH3423,4.6
193,SPAN3501,2.3
142,GOVT3170,4.9
93,LIBS2104,1.4
131,SOWKMDIA3004,2.2
53,LIST3319,3.7
169,GOVT2054,3.2
8,MICR3215,4.1
71,CLTR2018,3.2
31,ELET2430,4.4
52,LING1002,1.6
126,MDIA2004,3.2
182,ELET2480,3.9
22,LANG3101,1.3
53,CHIN2214,2.5
17,MGMT3057,1.9
25,FILM1810,4
60,CHEM2011,2.3
142,ACCT2019,3.5
42,ELET2450,3.3
45,MGMT3017,2.3
50,MATH3806,4.8
140,LITS2503,3.5
60,PHYS3395,1.3
116,ECON2010,4.5
170,STAT2001,4.1
99,CHIN2001,4.4
27,MGMT2023,2.1
106,BIOC3014,3.1
156,LITS3601,1
142,TOUR3000,1.6
161,HOTL3001,3
4,BIOC3014,2.3
32,COMM3248,3
161,PHIL2005,1
81,ELET3430,3.6
171,GOVT2017,3.3
162,SPAN2302,1.5
43,MATH3414,4.1
51,CHEM2410,4.8
62,LITS1001,3.4
178,LITS2906,2
197,PHYS1412,1.5
65,SPAN0102,3.5
170,ECON3011,4.7
49,LITS2706,2.8
72,PHYS3300,4.3
198,JAPA3001,4.5
44,LING2920,4.6
188,PHYS2296,3.6
174,SPAN2705,1
43,MGMT2020,2.5
165,LIBS3801,2.5
134,CLTR3507,1.3
175,GEOG3333,4.5
13,MUSC3300,2.6
49,GOVT2004,4.3
134,LITS2806,1.8
70,LING2920,4.4
163,BIOL2405,3.2
75,MICR3213,3.7
133,LITS3701,1.8
139,CHIN3002,4.4
159,ECON3072,2.5
7,LITS3113,3.3
42,SOWK2107,3.1
41,ELET3440,4.6
41,GEOL3105,2.2
164,MATH3414,1.6
192,ACCT3106,1.7
134,LITS2603,2.7
195,HIST1505,2.5
19,LITS1006,3.1
69,BIOL1262,1.8
15,LING3202,4.7
14,GGEO3401,3
93,MDIA2006,3
195,MATH2230,1
31,CLTR3501,1.8
93,MICR2211,2.1
151,ELET3430,3.7
185,ECON3006,1.1
24,CLTR1803,4.1
29,CLTR1001,1.3
149,CHEM2511,1.9
111,MGMT3063,2.6
154,ECON2020,3.7
23,MGMT3089,2.6
160,CLTR3516,3.3
2,PHYS3561,3.2
147,ACCT3043,3.2
47,GOVT3180,2
99,HIST3305,2.4
154,LITS3103,4.5
150,PHIL1001,3.7
144,LANG3101,1.7
138,PHYS1412,4.5
196,HIST2804,4.2
170,CHEM3110,4.5
12,SOWK2005,4.2
117,COMM3901,3
72,HIST2804,1.5
18,MATH3801,4.5
64,HIST3203,4
93,GOVT2004,1.1
29,BIOL3017,2.2
49,GEOG1231,3.4
153,CHEM3313,2.2
177,ACCT2019,1.6
92,ELET3600,2.4
41,GOVT2269,3.2
116,PHIL2004,2.6
76,MATH1141,1.3
28,MDIA3004,2.3
69,MGMT2020,3.1
120,LITS3111,1.5
75,PHIL2601,3.7
159,MATH2431,2.5
185,ZOOL3405,1.7
4,IMCC2601,1.3
105,BIOT3114,4.3
162,SOWK3030,2.2
162,BIOL2405,4.1
31,ZOOL3406,3.1
182,FILM3901,2.7
163,HIST3014,3.3
153,IMCC3199,1.8
55,MKTG3070,2.2
116,CHEM3311,1.1
176,CLTR3803,2.3
68,MUSC1100,3.6
79,AGLS3001,4.7
166,MDIA1005,2.4
8,IMCC3701,3.6
157,BIOL3312,2.6
172,CLTR2605,1.7
85,ELET3480,3.4
3,LITS2103,4
96,HIST1304,3.7
69,AGCP3406,2
5,ELET3450,3.7
111,HIST3310,3
179,ECON3011,4.2
124,GEOL1103,2.6
173,PHIL3018,1.7
86,GEOG3430,3.5
47,CLTR1001,1
49,LING2821,3.3
119,MDIA2005,4.8
4,ACCT1002,4
64,MATH1185,3
121,PHIL2004,4.8
39,MATH3423,4.3
169,BOTN3405,1.4
80,GGEO3401,2
172,GEOL2201,3
150,SOWK2004,2.7
57,CLTR3510,3.6
35,HIST3008,4
149,GOVT3051,2.4
116,ZOOL2403,4.8
24,PHIL3026,2.5
152,JOUR1001,3.8
192,LING3399,4.3
102,JAPA1001,4.7
191,CHEM3011,1.6
39,LITS2103,4
28,LIST3714,1.6
64,MICR2211,3.3
108,ZOOL3410,3.9
95,CHEM2512,3.4
84,MATH2230,2.4
25,MATH3801,3.7
5,TOUR3000,3.2
36,LIBS1003,4.6
118,CLTR3506,3.1
160,PHIL2902,4.8
156,FREN1304,4.3
129,PHYS1412,1.2
32,MGMT3057,1.4
86,CLTR1803,3.2
109,MATH3425,4.9
174,MATH3411,1.1
121,GOVT1008,1
52,LING2302,2.8
96,CLTR3516,3.8
48,BIOL3312,2.3
64,LIST3319,2.5
43,MGMT1002,1.9
74,COMM2901,3.9
84,PHYS3671,5
40,PHYS3351,3.9
79,BIOT3114,3
4,GOVT3114,1.4
133,TOUR2002,3.2
125,ECON3008,1.1
62,ECON2003,4.2
61,LING3399,3.3
178,MGMT2224,4.7
184,LIBS3801,4.6
99,COMM3428,3.8
124,BIOL2312,5
162,CHIN3002,4.7
40,HIST3902,3.6
92,HIST3014,1.5
67,PHIL2602,1.8
130,HIST3601,4
80,PHIL2006,2.4
178,HIST3013,1.7
9,HIST3901,1.5
146,CLTR2605,3.5
106,HIST3801,4.3
72,PHIL2006,1.4
91,GEOL2204,3.3
187,PHIL2701,4.5
107,IMCC3901,2.1
176,BIOL1018,4.6
184,SOWK2022,3.9
64,MATH3424,2.5
2,ZOOL3406,2.7
126,CHEM3212,2.4
36,HIST3407,1
109,MICR3216,4.8
78,GEOG1132,3.2
129,CLTR1803,3.3
2,CLTR2506,4.5
112,MATH1141,2.1
186,GOVT2070,2.8
68,CHEM3312,1.8
99,ACCT3039,5
178,ECON1004,1.1
99,GOVT2046,3.8
94,MATH2701,3.5
98,GEOL1101,4.3
151,MGMT3021,4.5
51,PHIL3510,3.9
165,CLTR3507,2.2
75,PHIL1004,5
94,BIOL3409,2.6
38,HIST1901,2.2
185,ELET2470,1.1
94,LING1001,4.4
156,MGMT3069,4.7
102,ECON3008,3.1
185,GOVT3170,2.6
168,SPAN2302,1.8
2,CLTR1001,4.2
180,ACCT2014,4.1
182,GEOL1103,3.5
172,MDIA3001,2.5
151,MGMT224,3.4
117,ACCT3044,1.8
69,CHEM3010,3
85,ECON1012,4.6
57,MGMT3051,2.1
106,LITS2304,1.1
152,GEOG1132,1.5
50,GOVT1012,2.4
70,BOTN3403,4.8
168,SOWK2107,4.6
114,FREN1001,3
104,ECON2020,1.4
92,ECON2008,1.8
82,HIST1505,3.5
154,FREN3118,2.6
157,MGMT2029,2.1
11,MATH2701,4.1
138,STAT2004,1.1
80,MGMT1424,1.9
124,MGMT3101,2
183,JOUR2401,2.5
141,MGMT3089,3.3
63,CHEM2510,2
165,FREN2214,2.3
91,MATH1142,2.7
21,CLTR3510,2.9
43,MATH1142,1.7
55,MICR3213,2.5
96,GEOL3107,1.1
64,HIST3310,4.1
135,HIST1407,2.3
90,PHIL2005,4.2
143,IMCC2601,3.4
72,HIST3610,2.5
181,PHYS3351,2.2
155,BOTN3407,1.3
19,FREN1304,4.5
135,BIOT3116,4.1
132,HIST3614,3.4
121,LITS3806,4.2
105,HIST3901,4.3
11,SPAN3501,5
83,MGMT3231,1
2,ZOOL3406,4.1
121,PHIL2701,2.5
191,CHIN2214,4.1
18,MDIA1004,4.7
170,MUSC1100,3.8
157,LITS3205,3.4
26,GOVT3070,4.3
96,COMM3399,4.3
27,BIOL3313,2.1
12,ELET2470,3.7
154,LITS2604,3.7
193,CLTR2501,3
56,MATH3411,1.3
129,AGLS3001,2.5
114,COMM3910,2.2
84,SPAN2108,3.1
28,BIOL3406,4.1
189,MGMT3061,4.7
173,SPAN3702,4.4
108,PHIL2601,2.5
93,LITS3806,4.8
103,MGMT3090,4.7
144,HIST2801,4.1
153,MICR3215,4.3
27,ECON3051,2.6
1,LING1002,2.2
141,SPAN3703,2.5
89,MATH2420,4.1
3,HIST3901,3.5
61,HIST3008,4.7
130,CHEM2402,4.5
61,GOVT2260,2.9
162,CHEM3112,4.3
38,GOVT2036,1.8
54,LANG2003,2.8
41,COMM3921,1.7
4,LITS3601,4.2
127,LITS3701,4.5
192,MGMT3017,5
12,PHIL3012,2
25,HIST3021,2.6
33,MGMT3048,2.9
98,CLTR2518,3.1
141,HIST3011,2.5
186,MGMT2224,4.7
153,HIST3025,4.2
102,PHYS2396,2.9
184,CHEM3010,2.2
165,MATH2702,1.9
143,HIST1703,3.9
25,ACCT2019,4.5
132,LIBS2702,2.9
23,HIST3019,4.7
29,TOUR3000,1.3
49,LIBS1003,4.6
147,MGMT2029,2.6
49,COMM5201,2
93,PHYS2561,4.9
154,BIOC3413,2.6
17,LITS1002,3
109,LITS2111,1.5
184,TOUR2002,1.9
44,CLTR3507,3.6
82,MGMT3017,2.5
6,COMM2324,3.1
100,LITS2603,3.3
118,CHEM2011,2.2
10,HIST3013,3.1
93,TOUR2002,3.9
162,BIOL2405,2.4
135,LITS3701,1.9
191,CLTR1005,1
93,CLTR2018,4.2
167,ECON2002,2.7
42,FILM3820,1
17,GOVT2177,2.3
129,LIBS2301,1.6
109,ACCT3039,1.8
40,LITS1003,2.6
181,SPAN3714,1.9
170,FREN2001,3.3
132,BIOL3312,2.1
11,MICR3213,1.4
89,CHEM1901,2.8
92,MDIA1006,2
86,ACCT2017,1.3
171,CHEM3313,3
77,PHYS3351,3.4
3,SPAN2302,3
173,HIST3310,4.7
185,LIBS3007,1.8
130,GOVT3055,3.6
52,MGMT3089,2
30,HIST2006,1.8
99,SPAN1402,1.4
184,HIST3025,2.5
89,LITS3113,4.1
27,LITS2906,3.5
32,ECON3049,4.4
29,SOWK3010,3.4
60,MDIA2003,3.5
110,MATH3421,1
27,LIST3504,1.4
58,CHEM2211,3.3
44,BIOL1262,3.1
115,ZOOL3409,2.8
128,HIST3601,3.8
12,GOVT1013,4
133,BIOT3114,3.9
49,MT2021,3.2
90,GGEO3332,1.4
75,SOWK2021,2
103,STAT3002,3.1
198,SOWK3009,3.5
107,ACCT2015,1.1
63,CHEM2011,4.4
72,BIOC3013,4.1
117,MDIA3004,4.4
156,MATH2411,1.9
117,IMCC2801,4.7
140,COMM3901,4.8
182,ZOOL3406,1.9
33,ECON1004,3.8
149,GOVT1001,2
186,ELET2470,2.9
199,BIOC3011,2.5
61,PHIL3099,4.2
140,CHEM3711,1
60,GEOL2202,4.6
131,MICR2211,1.6
139,GEOG2231,4.7
124,BIOL2405,2.1
172,CHEM2511,2.2
12,LIBS1201,3.5
7,GOVT2260,3.8
5,GOVT3118,3.4
55,HIST2304,3.2
164,HIST1703,4.1
192,MGMT2023,1.7
182,FILM2824,2.4
113,SOWK2008,4.2
6,SPAN2008,3.3
103,MATH3423,2.6
100,FILM2826,1.7
135,LITS3111,1.6
110,MATH2702,2.3
10,MATH3803,1.3
158,HIST3019,2.3
162,GEOL1104,1
25,MGMT2020,2.1
68,CLTR2524,3.3
17,GGEO2233,1.9
103,SPAN1001,3.3
111,MUSC3002,1.2
23,CHIN3001,4.9
28,LIBS3702,3.8
18,ECON1003,3.7
29,MATH1180,3.2
152,MATH2702,4.2
32,MATH1185,3
41,PHIL2025,3.6
83,LITS2111,2.6
198,MDIA3005,4.8
45,LIST3714,3.1
88,MDIA3001,4
14,ECON3011,4.2
42,ZOOL3407,3.4
95,FREN3508,1.6
88,PHYS3341,4.2
178,FREN3507,3.8
200,GOVT2012,2.6
19,PHYS0421,3.6
124,FILM1810,4.2
67,BIOC3011,4.6
44,CHEM2111,3.2
21,LITS2604,2.2
37,FREN3502,2.8
53,BIOL3313,1.3
33,LIST3504,1.6
164,ECON3034,3.8
164,MATH1141,1.6
77,CLTR3507,2.6
165,CLTR3501,4.4
84,HIST3610,3.4
28,LITS2103,2.7
41,HIST3614,1.2
112,GOVT1001,2.3
45,ZOOL3407,3.6
129,MATH1185,2.9
195,GOVT2017,1.4
53,ZOOL3408,1.2
160,HIST2801,1.3
111,GEOG1231,1.7
134,BOTN2401,4.6
35,CHEM3711,4.1
68,ACCT2014,4
178,BOTN3401,1.1
71,BIOL3312,4.3
155,COMM5001,2.1
159,JOUR2301,2
195,LING2821,1.8
134,MGMT3089,2.4
183,MATH3402,2
134,PHYS1411,1.4
136,SOWK2006,2.4
45,MATH2230,3.4
101,CHEM3510,2.7
37,LITS1003,2.4
127,MDIA2003,4.7
135,GEOG1231,4.1
39,LISB2502,3.3
87,PHIL3006,3.4
95,MGMT3066,2.3
85,GOVT2177,2.3
184,CHEM2402,4.9
158,FREN3507,2.5
180,FREN2002,2.4
105,GOVT2007,3.8
192,ECON1005,1.1
49,LIBS1003,1.8
101,MGMT1002,1.4
152,BIOL3312,4.9
106,LITS2201,1.7
8,MICR3216,4.5
97,CLTR2705,2.3
56,MATH2701,4.8
87,LIST3505,2.1
139,MGMT3046,4.9
36,MGMT3022,3.8
93,HIST3013,2.5
24,BIOL3409,1.1
79,BOTN3401,1.9
141,LIBS3901,1.7
164,SOWK3000,4.5
136,ZOOL3409,4.5
92,GEOG1231,1.3
118,PHYS0421,3.7
195,GEOL2205,5
57,PHIL2701,4.5
175,LIBS3901,4.8
95,MGMT3062,4.3
198,GOVT3180,4.4
153,ECON3016,3.1
46,GOVT3170,1.5
97,ECON3034,2.1
32,ECON3016,1.1
87,BOTN3404,2.1
73,CLTR3905,1.2
52,GEOL3105,3
190,ZOOL3407,3.3
8,PHIL3803,4.9
177,PHIL3099,4.7
195,MICR1010,1.4
127,ECON2001,2.9
130,FILM1820,4.9
102,BIOT3113,4.6
140,SOCI3022,4
141,SOCI1005,4
173,SOCI3042,5
138,SOWK2007,2
108,SOCI3047,3
184,SOCI3030,3
125,SOCI1002,1
121,SOWK3017,1
133,PSYC1001,4
116,PSYC2012,3
166,SOWK1003,5
178,SOWK2007,4
159,SOWK2008,4
121,SOCI3015,4
151,PSYC3010,5
108,PSYC1002,5
101,PSYC3008,3
131,SOWK1010,2
183,SOCI2111,3
167,PSYC2003,3
178,PSYC3010,3
146,SOCI3001,1
148,SOCI3042,2
160,SOCI2111,3
193,SOCI2111,3
185,SOCI3047,2
156,SOWK3020,5
199,SOWK2004,2
137,SOCI2007,2
146,SOWK3030,2
134,SOCI3041,3
186,SOWK2004,4
154,SOCI3032,4
156,SOCI3031,4
127,SOWK2008,2
187,SOCI1002,5
134,SOWK3028,3
166,PSYC3007,4
182,PSYC1001,5
158,PSYC2019,1
192,SOWK1003,5
146,SOCI3004,3
140,SOWK1010,1
184,SOCI2020,2
121,PSYC3008,4
188,SOCI3015,3
177,PSYC3001,2
176,SOWK1001,1
122,SOWK1010,2
116,PSYC1001,5
132,SOCI2017,3
173,SOWK3020,4
112,SOWK2004,2
174,SOWK3017,3
113,SOWK2021,5
186,SOCI3042,3
136,SOCI2004,4
140,PSYC3008,5
121,SOCI2011,2
189,SOCI3041,1
151,SOCI2018,1
114,SOWK1001,2
150,PSYC2004,3
106,PSYC2007,1
150,SOWK3015,2
129,SOCI2011,4
177,SOWK2009,3
175,SOCI3011,3
164,PSYC2012,5
170,SOWK2005,1
107,SOCI3026,1
143,SOCI1003,2
164,SOWK2005,3
101,SOCI2111,1
131,PSYC2012,4
120,SOWK3000,1
159,SOWK1010,5
151,SOCI1001,1
120,SOWK2005,5
161,SOWK3010,1
190,SOWK3017,1
113,SOCI3004,5
164,SOCI2008,3
162,SOCI3032,4
154,SOCI3024,2
200,PSYC2003,1
115,SOCI3046,5
141,PSYC3008,3
126,SOCI2004,5
118,SOCI2000,2
134,SOCI3015,5
199,SOCI3008,4
109,PSYC3007,5
114,PSYC2002,2
194,SOWK1001,2
145,SOWK2004,3
197,PSYC3008,1
123,SOWK3014,1
162,SOWK2107,1
127,SOCI2004,2
171,SOWK2021,4
163,PSYC2005,2
173,SOWK3020,3
101,SOCI3026,5
179,SOWK2022,1
119,PSYC1001,3
112,PSYC2003,1
102,SOWK1003,5
197,SOCI2006,2
113,SOCI3043,4
158,PSYC2000,2
112,SOCI3008,2
184,SOWK3017,3
183,SOCI3042,1
140,SOCI3047,2
185,SOWK3009,4
123,SOCI3008,1
148,SOWK1003,2
138,SOCI2007,1
127,SOCI3042,3
185,PSYC2006,3
120,SOWK2107,5
192,PSYC2007,5
192,SOCI1003,3
107,SOWK2007,5
102,SOCI3034,2
177,PSYC1001,1
159,SOCI2111,3
147,SOWK3000,3
143,SOCI1005,5
197,PSYC2017,3
157,SOWK3010,1
189,PSYC2005,2
191,SOWK3009,2
113,SOCI3025,1
164,SOCI2017,1
116,SOCI3043,4
163,SOCI3008,2
181,SOCI1005,1
153,PSYC2005,4
141,SOCI3004,5
142,SOCI3001,2
138,SOCI2001,1
109,PSYC2005,5
161,SOCI3004,4
128,PSYC2000,2
178,PSYC2000,1
148,PSYC1000,1
114,SOWK2005,4
148,SOWK1003,2
121,SOCI3041,4
170,SOCI3034,3
199,PSYC1001,2
107,SOWK2007,4
160,SOWK1010,3
116,SOCI3025,1
139,PSYC1001,3
133,SOCI2001,1
178,SOCI3025,3
176,SOWK2001,5
105,SOCI1005,5
158,PSYC2003,4
103,SOWK3028,3
161,SOWK2004,4
122,SOWK2003,3
131,SOCI3046,2
114,SOCI3027,5
121,SOCI3045,2
165,SOCI3024,3
159,SOCI3004,5
195,SOCI3027,2
159,SOWK1001,5
115,SOWK2107,4
131,SOCI3008,2
148,SOCI1005,1
138,SOCI3034,3
105,SOCI3043,5
105,PSYC2007,1
110,SOCI2000,1
107,SOCI3046,2
185,SOCI3043,4
198,PSYC2002,3
116,SOCI2009,4
191,PSYC1002,5
146,SOWK2009,2
200,SOCI3015,4
196,SOWK2002,3
105,SOCI2009,3
174,PSYC2019,1
106,SOWK2008,4
180,SOCI2011,5
122,PSYC3007,4
150,SOCI1001,4
170,SOWK2002,1
104,SOCI3027,2
119,SOCI3041,1
194,PSYC3008,5
143,SOCI3008,1
133,PSYC2019,4
119,SOWK2003,2
107,SOCI3043,1
139,SOCI2001,4
127,PSYC3008,5
143,SOWK3010,2
147,SOCI3015,3
154,SOCI2006,5
189,SOCI2008,2
172,SOCI3011,1
160,PSYC2003,4
141,SOCI3001,5
168,SOCI3045,3
113,SOCI1002,1
147,PSYC1005,1
106,SOCI3001,5
175,PSYC2017,2
142,SOCI1001,2
195,SOWK3028,1
107,SOCI3008,3
183,SOCI2006,3
120,SOCI3008,4
111,PSYC3010,5
118,PSYC1002,3
179,SOCI3026,3
161,SOCI1003,2
166,SOWK3010,4
138,PSYC2007,3
104,PSYC1002,4
198,SOCI3008,3
111,SOWK2006,3
164,PSYC2019,2
117,SOCI3034,4
166,SOWK3010,1
107,SOCI3025,5
197,SOWK2006,3
190,PSYC1001,5
103,PSYC1006,5
122,SOCI3043,4
194,SOWK1001,4
101,PSYC2012,1
178,PSYC3008,2
188,SOCI2008,2
198,SOCI3024,3
167,SOWK3009,4
142,SOCI1005,3
168,PSYC3001,1
143,SOWK3028,2
151,SOCI3036,3
101,PSYC1005,5
185,PSYC3001,3
153,SOWK2008,4
164,PSYC2012,1
154,PSYC1005,2
139,SOWK2009,2
181,SOCI2008,4
187,PSYC3011,3
146,SOWK1003,2
140,PSYC3010,2
170,SOWK2007,1
194,PSYC1002,3
143,SOWK3009,1
195,SOCI2007,2
112,SOCI3001,2
167,SOCI2001,1
153,SOCI3024,4
196,PSYC3007,3
130,SOCI3026,5
113,SOWK3030,5
178,SOWK3020,1
173,SOWK3030,5
113,SOCI2011,5
160,SOWK3000,3
184,SOCI2111,3
117,SOCI3042,1
182,PSYC2017,4
155,PSYC3011,3
123,SOCI3021,3
177,SOCI1005,5
193,SOWK2006,1
168,PSYC1001,2
167,SOCI3043,3
193,PSYC2000,1
116,SOCI3047,1
142,PSYC2008,3
146,SOWK3015,5
150,PSYC2012,4
139,SOCI2000,3
123,SOCI3046,4
192,SOCI3047,4
127,SOCI3046,1
138,SOWK2022,2
124,SOWK2001,3
132,PSYC2000,1
111,SOWK3010,1
194,SOCI2017,5
169,SOCI2008,3
126,PSYC3008,3
146,SOWK2009,4
130,SOWK2003,4
116,SOCI2018,1
162,SOWK2006,4
112,SOCI3036,2
110,SOWK3020,3
123,PSYC2008,1
112,SOWK2004,2
198,PSYC3007,5
115,PSYC3027,3
185,SOCI3036,5
102,SOCI3021,3
160,SOCI2020,3
178,SOWK3030,2
168,PSYC1001,2
192,SOCI3036,3
185,PSYC2012,1
144,SOWK2021,4
131,SOWK2007,5
156,PSYC2002,3
106,SOWK3020,4
124,SOCI3001,3
194,SOCI3001,2
126,SOCI2000,4
192,SOCI1001,1
186,SOWK3028,1
142,SOWK2003,2
139,SOCI3018,1
193,SOCI3004,4
110,SOCI1003,1
147,SOCI3026,4
167,PSYC2007,1
124,SOWK2005,2
151,SOWK2007,5
150,SOCI3008,2
148,SOWK2003,5
164,SOWK3015,5
136,SOCI1002,3
139,SOCI2006,2
154,SOCI2004,5
134,SOCI3032,1
175,SOWK2009,1
134,PSYC3010,5
138,SOCI3011,5
197,SOCI1005,5
113,PSYC2000,5
101,SOCI2017,5
192,SOCI2000,1
152,PSYC2000,1
128,SOCI1002,1
139,SOWK2002,2
110,SOCI3046,5
111,PSYC3001,5
186,PSYC2006,2
130,PSYC2006,4
165,SOCI2009,1
134,SOCI1006,2
190,SOCI3025,1
168,PSYC3009,2
188,SOWK3000,3
169,PSYC1001,4
103,SOCI2004,3
133,SOWK2107,1
147,SOCI2008,3
102,SOWK3028,5
113,SOCI2001,4
102,SOCI2011,3
143,SOCI3044,5
117,SOWK2022,3
180,SOWK2008,5
138,SOWK1001,3
120,PSYC2000,4
174,PSYC1002,2
147,SOCI3041,3
136,SOCI3043,1
149,SOWK3015,5
130,SOWK1003,3
131,SOWK3010,1
150,PSYC3008,4
140,SOCI1005,4
168,SOCI3031,4
173,PSYC2008,3
134,SOCI3034,2
181,SOCI1005,4
146,SOWK2107,1
165,SOCI2011,1
178,PSYC2012,4
142,SOCI3021,5
144,SOWK3020,4
125,SOCI3022,5
143,PSYC3011,3
104,SOWK3015,3
186,SOCI2005,2
162,SOCI2018,4
171,SOCI3043,3
128,SOCI1005,4
167,SOCI3032,1
185,SOCI3044,2
145,PSYC1006,4
190,SOCI3025,2
104,SOWK2002,4
111,PSYC1001,1
185,SOCI2009,5
182,SOCI2111,1
126,SOCI3024,3
110,PSYC1002,5
166,SOWK2022,5
154,SOCI1002,3
111,SOWK2005,4
125,SOCI2018,4
155,SOWK2021,4
133,SOWK3010,1
122,SOCI3036,1
192,SOWK3010,1
179,PSYC3009,5
169,SOWK3009,3
197,SOWK2008,3
166,PSYC2005,3
173,SOCI1005,5
101,SOWK2107,4
111,SOCI2007,2
177,SOWK3028,2
109,SOCI3034,3
138,SOCI3047,3
194,SOCI3018,3
131,SOWK2003,4
110,PSYC3001,2
157,PSYC2004,4
192,PSYC2003,5
137,SOWK2022,1
120,SOCI2018,4
170,SOWK2007,1
110,SOCI3025,4
115,SOWK2021,3
113,SOCI3041,5
170,SOWK3000,3
114,SOCI3004,4
112,SOCI3026,1
168,SOCI3046,5
135,SOWK2022,3
137,PSYC2019,5
123,PSYC2008,4
135,SOCI2004,3
119,PSYC2007,5
120,SOCI3030,4
131,SOCI3043,3
173,SOCI2005,2
172,PSYC2008,3
190,SOWK2107,3
200,SOCI1005,5
172,SOCI2020,3
138,SOCI3032,4
180,PSYC2003,2
189,PSYC2019,2
141,SOCI3043,3
179,SOCI3032,1
175,PSYC2017,3
117,SOCI2017,1
130,SOCI3008,2
118,SOCI2001,1
197,SOCI3026,3
106,SOCI2000,3
140,SOCI3047,3
106,SOWK1003,5
185,SOWK3009,4
159,SOWK3015,3
103,SOWK3000,4
173,SOCI3021,2
135,SOCI3015,5
162,SOCI3036,1
139,SOCI2004,5
188,SOCI1001,1
159,SOWK2021,1
194,SOCI2004,5
167,SOCI1001,4
151,SOCI2020,3
178,SOCI3024,5
174,SOCI3026,5
127,SOCI2000,1
164,PSYC1001,1
176,SOCI2018,1
153,SOWK2004,2
153,SOCI2008,1
124,PSYC3027,1
107,SOCI2008,2
138,SOWK3017,5
192,SOCI3025,5
132,SOCI1005,4
120,SOCI3001,4
110,SOCI3001,3
118,SOCI1006,2
166,PSYC3001,2
163,SOWK2009,3
148,PSYC1000,5
169,SOCI3004,4
103,SOCI3008,5
178,SOWK2003,4
156,PSYC1002,5
170,SOCI3042,3
135,PSYC3001,5
171,SOCI3011,5
151,SOCI2017,1
181,PSYC2007,3
136,SOCI3044,2
169,SOCI3045,3
109,SOWK3009,3
147,SOWK3015,4
187,SOWK2002,5
137,PSYC2006,4
149,SOCI2007,5
104,SOWK2002,4
104,SOWK3015,4
183,SOCI3043,3
133,SOWK3009,1
142,SOCI2005,5
111,PSYC2019,5
156,SOCI3025,4
153,SOCI2006,2
110,SOWK1001,1
150,PSYC1005,5
157,SOCI3045,3
156,SOWK2006,2
131,PSYC3010,1
108,SOWK2001,3
174,PSYC1002,3
182,PSYC2000,4
192,SOWK3030,4
128,PSYC3007,3
141,PSYC1006,4
200,SOCI1002,1
194,SOCI3008,4
153,PSYC3027,2
112,SOCI3025,4
173,SOWK2002,2
116,PSYC2004,5
108,SOCI3027,1
181,SOCI3034,2
127,SOWK2005,5
183,SOCI2111,5
127,SOCI3026,5
135,SOWK2004,3
134,PSYC2002,4
170,SOCI2006,1
133,SOWK2007,5
184,SOCI2007,5
142,SOCI3024,1
177,PSYC3010,1
132,SOCI3042,5
146,SOWK3030,5
163,SOCI3031,2
199,PSYC2003,3
180,SOCI3034,4
129,PSYC1000,3
186,SOCI2017,1
111,PSYC2019,2
132,PSYC2006,4
178,SOWK2007,4
165,SOCI2011,2
171,SOCI3022,4
177,PSYC1002,1
188,SOWK3000,2
161,SOCI2004,1
115,SOWK3015,1
193,SOWK3010,4
170,SOWK2001,2
198,PSYC1001,3
199,SOWK2005,1
180,SOWK2002,5
147,SOCI2018,4
136,PSYC3007,4
102,SOCI2018,2
120,PSYC3011,2
105,SOCI2001,2
101,SOWK3014,1
173,SOCI2008,3
146,SOWK3020,3
142,PSYC3027,1
122,SOCI3008,4
136,SOCI2004,4
123,SOCI3018,4
109,SOCI2004,2
122,PSYC3027,1
127,SOWK2002,4
166,PSYC3008,3
161,SOCI2005,5
173,SOCI2001,2
101,PSYC2008,3
165,SOWK2002,2
169,SOCI3018,3
147,PSYC3027,1
173,SOCI3042,5
198,SOCI3043,3
169,SOCI3032,2
147,SOWK2007,1
161,SOWK2002,4
110,SOCI3008,1
114,SOWK2002,4
136,SOCI3043,2
146,SOCI3025,1
136,PSYC2002,4
131,SOCI3021,4
198,SOWK2007,5
129,PSYC3027,2
181,PSYC3008,1
172,SOCI2006,4
167,SOCI3027,5
130,SOWK2009,3
187,SOWK2008,3
180,SOCI1005,4
192,SOCI1001,3
185,SOCI3022,2
171,PSYC2017,2
146,SOWK2021,1
114,SOWK1010,5
150,SOWK2003,5
196,SOCI3001,2
177,PSYC2019,2
159,SOCI2111,1
115,SOWK3009,2
187,SOWK2107,3
175,SOCI2111,3
184,SOWK3028,4
197,SOCI1001,4
188,SOCI3021,4
182,PSYC2017,2
115,SOCI3004,1
150,SOCI2009,5
131,SOCI3045,4
157,PSYC3007,3
131,SOCI3004,3
149,SOCI2011,5
129,SOWK2006,1
117,SOWK1001,2
105,SOCI3021,3
172,SOCI3004,2
170,SOCI2009,2
132,SOWK3010,2
142,SOWK3000,5
118,SOCI3011,4
115,SOWK2008,1
